timestamp,Time,objectId,spaBusyTicks,spaWaitTicks,spaIdleTicks,spbBusyTicks,spbWaitTicks,spbIdleTicks,spa cpu utilization(%),spb cpu utilization(%)
1531944900000,7/19/2018 4:15,FNM00152300188,153037775,2265545,1787419198,13627411,88262,186629106,13.12417021,5.417547717
1531944600000,7/19/2018 4:10,FNM00152300188,153014446,2264822,1787265494,13617752,88254,186460482,12.80458645,5.485437982
1531944300000,7/19/2018 4:05,FNM00152300188,152991687,2264114,1787111220,13607973,88247,186291996,11.72077959,4.701830359
1531944000000,7/19/2018 4:00,FNM00152300188,152970843,2263490,1786954850,13599591,88240,186122114,13.81310588,5.828602841
1531943700000,7/19/2018 3:55,FNM00152300188,152946292,2262760,1786802394,13589200,88232,185954237,12.76891399,5.268145523
1531943400000,7/19/2018 3:50,FNM00152300188,152923595,2261976,1786648123,13579805,88224,185785304,13.60238911,6.029279785
1531943100000,7/19/2018 3:45,FNM00152300188,152899409,2261158,1786495320,13569056,88217,185617780,12.83906171,5.210893056
1531942800000,7/19/2018 3:40,FNM00152300188,152876585,2260408,1786341124,13559768,88209,185448834,13.42990549,5.653674552
1531942500000,7/19/2018 3:35,FNM00152300188,152852712,2259600,1786188045,13549694,88202,185280730,12.59506721,4.761050436
1531942200000,7/19/2018 3:30,FNM00152300188,152830355,2256930,1786035566,13541202,88194,185110866,23.44641146,15.05376954
1531941900000,7/19/2018 3:25,FNM00152300188,152789245,2252222,1785906048,13514647,87573,184961641,34.48029406,12.81164921
1531941600000,7/19/2018 3:20,FNM00152300188,152728459,2250943,1785791821,13491965,87430,184807424,13.01017537,5.367347282
1531941300000,7/19/2018 3:15,FNM00152300188,152705342,2250207,1785637990,13482394,87422,184638684,11.80779241,5.068217376
1531941000000,7/19/2018 3:10,FNM00152300188,152684337,2249497,1785481814,13473356,87416,184469401,13.02438064,5.531626117
1531940700000,7/19/2018 3:05,FNM00152300188,152661179,2248831,1785327833,13463493,87411,184300967,12.8320027,5.246898006
1531940400000,7/19/2018 3:00,FNM00152300188,152638356,2248160,1785173467,13454135,87403,184131980,13.42285277,5.76472172
1531940100000,7/19/2018 2:55,FNM00152300188,152614495,2247429,1785020295,13443858,87396,183963990,12.7567525,5.220259498
1531939800000,7/19/2018 2:50,FNM00152300188,152591820,2246706,1784865944,13434552,87387,183795038,13.55628949,5.792409211
1531939500000,7/19/2018 2:45,FNM00152300188,152567726,2245920,1784713091,13424229,87379,183627153,12.23733143,5.136131323
1531939200000,7/19/2018 2:40,FNM00152300188,152545975,2245166,1784557853,13415074,87374,183458066,12.5712551,5.292032221
1531938900000,7/19/2018 2:35,FNM00152300188,152523613,2244450,1784403049,13405640,87366,183289240,13.99727256,5.177890011
1531938600000,7/19/2018 2:30,FNM00152300188,152498774,2241724,1784253158,13396413,87355,183120278,24.73924622,15.21773645
1531938300000,7/19/2018 2:25,FNM00152300188,152455392,2236954,1784125953,13369575,86742,182971369,34.7120098,12.73780684
1531938000000,7/19/2018 2:20,FNM00152300188,152394210,2235717,1784012116,13347018,86588,182816993,13.12588227,5.50913516
1531937700000,7/19/2018 2:15,FNM00152300188,152370871,2235009,1783858354,13337194,86577,182648506,12.70438057,5.44479474
1531937400000,7/19/2018 2:10,FNM00152300188,152348299,2234292,1783703972,13327488,86570,182479957,12.13795121,4.967032228
1531937100000,7/19/2018 2:05,FNM00152300188,152326721,2233618,1783548451,13318629,86562,182310468,13.56708174,5.470572403
